cluster weight:
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 大熊猫#生态:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 海啸与环保:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 人工地震:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 较重灾区#余震级别#背景:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 科教文卫:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 濒死的拂晓:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 地震理赔:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 受灾实情:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 国际电讯服务中断:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 司法:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 卫生条件#卫生与污染:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 环境保护:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 行政院陆委会批判:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 环境恶劣:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 赈济:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 抗震场地:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 地震的规模:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 纪念馆与文艺作品#纪念馆:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 救援报道:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 地震分布:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 政府因应措施与民间救援:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 自然警告信号:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 救灾:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 地理分布——地震带:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 中国红十字会要求国际红十字会应征得中国红十字会的允许方可援助之争议:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 陷落地震:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 地震应急:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 联合国:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 县市政府批判:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 民间传说:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 地震学的诞生:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 房屋加固:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- 全国哀悼#国外#哀悼与纪念#地震纪念:0.0
捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助 -AND- root:0.25
原因剖析#震后#简介#破坏特点 -AND- 捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助:0.0
原因剖析#震后#简介#破坏特点 -AND- 对政府救援的批评、质疑与抗议#民间质疑#国际救援行动#全球救援#政府救援批评#各方捐助#抗震评价#人道救援#媒体评论#国际救援#境外#救援行动#援助:0.0
原因剖析#震后#简介#破坏特点 -AND- 国际社会#地震消息#医疗救治#军队#国际援助#“救援黄金72小时”全程记录#中华人民共和国政府有意阻挠国际救难队和救援物资抵台之争议#航空#通信交通:0.0
原因剖析#震后#简介#破坏特点 -AND- 救灾进展#政府和国有企业#启示#抗震救灾#政府#搜救情况#中国政府回应指责:0.0
原因剖析#震后#简介#破坏特点 -AND- 谣言#地震后的动乱与暴力镇压#以怨报德:0.0
原因剖析#震后#简介#破坏特点 -AND- 屠杀#灾情#地震统计:0.0
原因剖析#震后#简介#破坏特点 -AND- 网络:0.0
原因剖析#震后#简介#破坏特点 -AND- 地震详情:0.0
原因剖析#震后#简介#破坏特点 -AND- 中国大陆#电力#停电:0.0
原因剖析#震后#简介#破坏特点 -AND- 地震参数#国家关怀:0.0
原因剖析#震后#简介#破坏特点 -AND- 经济影响#股市影响#地震影响#经济冲击#地质影响#民间影响#次生影响:0.0
原因剖析#震后#简介#破坏特点 -AND- 交通#铁路#道路抢修#产生影响#交通运输#政府影响#周边影响#震后影响#地震预报#民政抚慰:0.0
原因剖析#震后#简介#破坏特点 -AND- 伤亡及损害#应急预案#概况#救援:0.0
原因剖析#震后#简介#破坏特点 -AND- 地震历史#地震原因#未能预报原因#地质#成因#成因与地质背景#震中位置#地震位置#水利建设#诱发地震#大地构造#地震前后全球地震情况#余震和之后发生的其他地震#发生原因#地震发生#地质背景#地震对比#地面构造变形:0.0
原因剖析#震后#简介#破坏特点 -AND- 情况概述#死亡人数:0.0
原因剖析#震后#简介#破坏特点 -AND- 能量释放#震级#地震类型#震级(规模)#地震特性#释放能量#震源深度:0.0
原因剖析#震后#简介#破坏特点 -AND- 对口援助工程#国内援助#国内社会#军警:0.0
原因剖析#震后#简介#破坏特点 -AND- 本次地震成因#与唐山大地震相比较#地震成因#利用地震资源#汶川地震余震说#系列地震#余震#历次余震#地震破坏#火山地震#余震未绝#数次地震#地质公园#随地震而来的大火#该地区历史地震背景#第二次地震#专家详析#地震级别#基本信息#引发火灾#地震信息#前震与余震纪录#随之而来的大火:0.0
原因剖析#震后#简介#破坏特点 -AND- 核研究#异常征兆研究#地震前兆:0.0
原因剖析#震后#简介#破坏特点 -AND- 现场#地震概况:0.0
原因剖析#震后#简介#破坏特点 -AND- 伤亡与损失#历史背景#预警#海啸#地震经过#伤亡情况#损失与伤亡#主要经过#影响邻近#破坏预测#级别#地震背景#地震灾害#人员死亡及财产损失#概述#地震烈度#伤亡人数#影响#媒体报道#教训与反思#伤亡#伤亡损失#引发海啸#人员伤亡报告#损失情况#基本情况:0.0
原因剖析#震后#简介#破坏特点 -AND- 各地最大震度:0.0
原因剖析#震后#简介#破坏特点 -AND- 获救:0.0
原因剖析#震后#简介#破坏特点 -AND- 可能发生大海啸:0.0
原因剖析#震后#简介#破坏特点 -AND- 救援事故:0.0
原因剖析#震后#简介#破坏特点 -AND- 人物事迹#感人故事#百岁幸存者#光荣事例#地震事迹#具体的倒塌学校名单:0.0
原因剖析#震后#简介#破坏特点 -AND- 征兆和预警#征兆与预警:0.0
原因剖析#震后#简介#破坏特点 -AND- 极重灾区#伤亡与灾情#震中震源#宏观震中#地震简介#烈度(震度):0.0
原因剖析#震后#简介#破坏特点 -AND- 地形地貌#灾后状况#地貌与水利#大堰塞湖:0.0
原因剖析#震后#简介#破坏特点 -AND- 待解问题:0.0
原因剖析#震后#简介#破坏特点 -AND- 广播:0.0
原因剖析#震后#简介#破坏特点 -AND- 纪念碑馆:0.0
